program,programme,year,programLink,programLink FR,programLogoLink,programLogoLink FR,sponsor,sponsor FR,sponsorLink,sponsorLink FR,sponsorLogoLink,sponsorLogoLink FR,location,location FR,address,city,province,region,région,totalPlanted,environmentalBenefits,projectGoals,Objectifs,latitude,longitude,imageLink,species,essences,numberPlanted,notes,notes FR
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Kettle Valley Rail Trail,Chemin de fer Kettle Valley,Edmonton Avenue,Penticton,BC,British Columbia,Colombie-Britannique,164,29 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,49.516182,-119.578827,/images/plantings/2013/2013_td_penticton.png,Vasey's Sagebrush,Aretemisia tridentata,13,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Kettle Valley Rail Trail,Chemin de fer Kettle Valley,Edmonton Avenue,Penticton,BC,British Columbia,Colombie-Britannique,164,29 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,49.516182,-119.578827,/images/plantings/2013/2013_td_penticton.png,Rabbitbrush,Chrysothamnus,8,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Kettle Valley Rail Trail,Chemin de fer Kettle Valley,Edmonton Avenue,Penticton,BC,British Columbia,Colombie-Britannique,164,29 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,49.516182,-119.578827,/images/plantings/2013/2013_td_penticton.png,Kinnikinnick,Kinnikinnick,50,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Kettle Valley Rail Trail,Chemin de fer Kettle Valley,Edmonton Avenue,Penticton,BC,British Columbia,Colombie-Britannique,164,29 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,49.516182,-119.578827,/images/plantings/2013/2013_td_penticton.png,Viburnum,Viorne,7,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Kettle Valley Rail Trail,Chemin de fer Kettle Valley,Edmonton Avenue,Penticton,BC,British Columbia,Colombie-Britannique,164,29 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,49.516182,-119.578827,/images/plantings/2013/2013_td_penticton.png,Switch Grass,Panic érigé,10,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Kettle Valley Rail Trail,Chemin de fer Kettle Valley,Edmonton Avenue,Penticton,BC,British Columbia,Colombie-Britannique,164,29 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization,Naturalisation d'espaces urbains ,49.516182,-119.578827,/images/plantings/2013/2013_td_penticton.png,Northern Sea Oats,Chasmanthium latifolium,13,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Acer Ginnala Red,Érable de l'amour,6,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Acer Griseum,Érable à écorce de papier,8,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Acer Palm Ki Hachijo,Érable palmé Ki Hachijo,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Acer Palm Osakazuki,Érable palmé Osakazuki,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Acer Palm Trompenburg,Érable palmé Trompenburg,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Acer Rubrum Armstrong,Érable palmé  Armstrong,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Carpinus Betulus Globosa,Charme Betulus Globosa,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Cercidiphyllum Jap Pendulum,Cercidiphyllum Japonicum Pendum,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Cercidiphyllum Japonicum,Cercidiphyllum Japonicum,2,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Cornus Satomi,Cornouiller Satomi,12,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Cornus Venus,Cornouiller Venus,4,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Fagus Syl Dawyickii Purple,Hêtre Dawyickii Purple,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Gleditsia ti sunburst,Févier épineux Sunburst,3,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Liquidambar Sty Worplesdon,Copalme d'Amérique Worplesdon,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Tulip Tree,Tulipier de Virginie,2,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Magnolia Galaxy,Magnolia Galaxy,1,,
TD Green Streets,Ma rue;; mes arbres TD,2013,https://treecanada.ca/en/programs/td-green-streets/,https://treecanada.ca/fr/programmes/ma-rue-mes-arbres-td/,/images/logos/td_green_streets.png,/images/logos/td_green_streets_fr.png,TD,TD,https://fef.td.com/,https://fef.td.com/francais/,/images/logos/td_logo.png,/images/logos/td_logo_fr.png,Various Plantings,Plusieurs sites de plantation,District of Sechelt,Sechelt,BC,British Columbia,Colombie-Britannique,83,37 tonnes of CO2 should approximately be sequestered over an 80-year period*  ,Urban Open Space Naturalization;; Habitat Creation and Enhancement,Naturalisation d'espaces urbains;; Création et amélioration d'habitat ,49.474817,-123.754174,/images/plantings/2013/2013_td_sechelt.png,Magnolia Vulcan,Magnolia Vulcan,4,,
